date,id,name,y_items,y_actual_cost,total_list_size
01/03/2017,P84049,THE AVENUE MEDICAL CENTRE,339,1590.59,10267
01/03/2017,P84047,DROYLSDEN RD FAMILY PRACTICE,149,471.12,4505
01/03/2017,P84065,THE SINGH MEDICAL PRACTICE,136,441.78,3955
01/03/2017,P84645,PARK VIEW MEDICAL CENTRE,216,1031.21,6092
01/03/2017,P84040,CONRAN MEDICAL CENTRE,217,673.08,5847
01/03/2017,P84024,BOWLAND MEDICAL PRACTICE,290,1030.36,7710
01/03/2017,P84062,BROOKDALE SURGERY,96,213.32,2551
01/03/2017,P84029,BENCHILL MEDICAL PRACTICE,379,1645.53,9570
01/03/2017,P84028,GORTON MEDICAL CENTRE,340,933.36,8331
01/03/2017,P84014,RK MEDICAL PRACTICE,188,289.37,4497
01/03/2017,P84637,DR KHAN'S PRACTICE,113,321.64,2658
01/03/2017,P84025,ST GEORGE'S MEDICAL CENTRE,298,1175.74,6794
01/03/2017,P84690,DAM HEAD MEDICAL CENTRE,123,269.81,2730
01/03/2017,P84033,BEACON MEDICAL CENTRE,175,727.41,3850
01/03/2017,Y02849,CITY HEALTH CENTRE,544,1659.93,9944
01/03/2017,Y02890,HAWTHORN MC,389,1850.5,5089
01/04/2017,P84630,THE ARCH MEDICAL PRACTICE,110,438.28,16684
01/04/2017,P84005,THE VALLANCE CENTRE,53,169.69,7472
01/04/2017,P84018,MAULDETH MEDICAL CENTRE,46,71.21,6365
01/04/2017,P84023,SURREY LODGE PRACTICE,68,200.03,8638
01/04/2017,P84683,THE DOC'S SURGERY,61,114,7535
01/04/2017,P84068,CHORLTON FAMILY PRACTICE,141,510.89,14734
01/04/2017,P84035,BODEY MEDICAL CENTRE,175,594.08,17069
01/04/2017,P84050,MOUNT ROAD SURGERY,84,554,7986
01/04/2017,P84669,CORNBROOK MEDICAL PRACTICE,126,433.35,11591
01/04/2017,P84072,THE ROBERT DARBISHIRE PRACTICE,248,1321.67,21657
01/04/2017,P84034,BARLOW MEDICAL CENTRE,170,548.42,14235
01/04/2017,P84039,THE RANGE MEDICAL CENTRE,98,315.58,8128
01/04/2017,P84639,FALLOWFIELD MEDICAL CENTRE,23,37.56,1880
01/04/2017,P84064,NEW ISLINGTON MEDICAL CENTRE,63,234.22,5011
01/04/2017,Y02520,SIMPSON MEDICAL PRACTICE,75,402.92,5875
01/04/2017,P84027,WEST POINT MEDICAL CENTRE,98,429.72,7299
01/04/2017,P84053,ASHCROFT SURGERY,117,347.47,8112
01/04/2017,P84009,AILSA CRAIG MEDICAL CENTRE,147,609.7,10184
01/04/2017,P84010,THE BORCHARDT MEDICAL CENTRE,155,385.26,10486
01/04/2017,P84026,DICKENSON ROAD MEDICAL CENTRE,106,386.89,6989
01/04/2017,P84017,LADYBARN GROUP PRACTICE,162,731.35,10593
01/04/2017,P84043,CORNISHWAY GROUP PRACTICE,141,796.08,9061
01/04/2017,P84626,WILMSLOW ROAD SURGERY,75,376.23,4816
01/04/2017,P84652,CORKLAND ROAD MEDICAL PRACTICE,120,577.47,7652
01/04/2017,P84038,ASHVILLE SURGERY,144,776.16,9024
01/04/2017,P84042,FLORENCE HOUSE MEDICAL PRACTICE,142,546.36,8795
01/04/2017,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,174,647.74,10569
01/04/2017,P84650,THE ALEXANDRA PRACTICE,93,341.14,5587
01/04/2017,P84665,AL-SHIFA MEDICAL CENTRE,47,65.79,2813
01/04/2017,P84016,LEVENSHULME MEDICAL PRACTICE,130,421.62,7651
01/04/2017,P84012,NORTHENDEN GROUP PRACTICE,177,631.62,10343
01/04/2017,P84070,NEWTON HEATH MEDICAL CENTRE,110,311.45,6402
01/04/2017,P84631,ARTANE MEDICAL CENTRE,45,264.76,2591
01/04/2017,P84689,LONGSIGHT MEDICAL PRACTICE,83,330.63,4749
01/04/2017,P84022,KINGSWAY MEDICAL PRACTICE,106,257.84,6006
01/04/2017,P84640,QUEENS MEDICAL CENTRE,50,263.15,2822
01/04/2017,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,249,578.14,13992
01/04/2017,P84071,WILBRAHAM SURGERY,79,204.33,4350
01/04/2017,P84635,THE WHITSWOOD PRACTICE,69,280.34,3773
01/04/2017,P84616,MANCHESTER MEDICAL,133,350.09,7216
01/04/2017,P84651,NORTHERN MOOR MEDICAL PRACTICE,67,258.88,3553
01/04/2017,P84037,DR CUNNINGHAM & PARTNERS,126,524.07,6655
01/04/2017,P84672,WOODLANDS MEDICAL PRACTICE,61,199.08,3196
01/04/2017,P84074,WELLFIELD MEDICAL CENTRE,194,644.16,10099
01/04/2017,P84051,EASTLANDS MEDICAL CENTRE,104,394.62,5410
01/04/2017,P84684,JOLLY MEDICAL CENTRE,66,172.34,3345
01/04/2017,P84056,PRINCESS ROAD SURGERY,95,223.55,4811
01/04/2017,P84645,PARK VIEW MEDICAL CENTRE,121,662.61,6099
01/04/2017,P84066,DAVID MEDICAL CENTRE,85,259.99,4272
01/04/2017,P84061,BROOKLANDS MEDICAL PRACTICE,119,438.61,5929
01/04/2017,Y02960,NEW BANK HEALTH,118,708.54,5760
01/04/2017,P84030,NEW COLLEGIATE MEDICAL CENTRE,281,1328.21,13708
01/04/2017,P84041,CORNERSTONE FAMILY PRACTICE,140,538.68,6785
01/04/2017,P84067,HAZELDENE MEDICAL CENTRE,141,379.91,6782
01/04/2017,P84605,FERNCLOUGH SURGERY,43,216.24,2055
01/04/2017,P84019,VALENTINE MEDICAL CENTRE,225,751.56,10665
01/04/2017,P84045,THE PARK MEDICAL CENTRE,108,235.1,5085
01/04/2017,P84020,PEEL HALL MEDICAL CENTRE,188,873.32,8785
01/04/2017,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,243,796.92,11293
01/04/2017,P84052,WEST GORTON MEDICAL PRACTICE,142,629.94,6593
01/04/2017,P84623,ALEESHAN MEDICAL CENTRE,26,48.93,1200
01/04/2017,P84032,DRS HANIF & BANNURU,140,290.82,6429
01/04/2017,P84065,THE SINGH MEDICAL PRACTICE,86,270.38,3927
01/04/2017,P84663,THE NEVILLE FAMILY CENTRE,84,300.7,3833
01/04/2017,Y02325,CHARLESTOWN MD,83,329.45,3737
01/04/2017,P84637,DR KHAN'S PRACTICE,60,217.9,2677
01/04/2017,P84021,THE MAPLES MEDICAL CENTRE,189,504.1,8331
01/04/2017,P84004,FIVE OAKS FAMILIY PRACTICE,208,859.27,9077
01/04/2017,P84611,"DR CHIU, KOH AND GAN",142,393.43,6041
01/04/2017,P84682,BURNAGE HEALTHCARE PRACTICE,55,201.16,2283
01/04/2017,P84048,TREGENNA GROUP PRACTICE,162,493.23,6532
01/04/2017,P84644,PARKSIDE SURGERY,117,519.43,4494
01/04/2017,P84062,BROOKDALE SURGERY,66,212.8,2530
01/04/2017,P84059,LIME SQUARE MEDICAL CENTRE,163,612.86,6134
01/04/2017,P84679,WILLOWBANK SURGERY,48,184.59,1746
01/04/2017,P84054,WHITLEY ROAD MEDICAL CENTRE,185,568.63,6631
01/04/2017,P84040,CONRAN MEDICAL CENTRE,168,771.84,5959
01/04/2017,P84055,MERSEYBANK SURGERY,76,280.43,2672
01/04/2017,Y01695,MP VICTORIA MILL,72,255.88,2464
01/04/2017,P84690,DAM HEAD MEDICAL CENTRE,85,130.81,2746
01/04/2017,P84024,BOWLAND MEDICAL PRACTICE,243,944.89,7730
01/04/2017,P84028,GORTON MEDICAL CENTRE,268,738.14,8347
01/04/2017,P84049,THE AVENUE MEDICAL CENTRE,331,1082.86,10253
01/04/2017,P84047,DROYLSDEN RD FAMILY PRACTICE,155,326.05,4443
01/04/2017,P84025,ST GEORGE'S MEDICAL CENTRE,240,859.93,6877
01/04/2017,P84029,BENCHILL MEDICAL PRACTICE,343,1372.24,9570
01/04/2017,P84033,BEACON MEDICAL CENTRE,140,501.93,3905
01/04/2017,P84014,RK MEDICAL PRACTICE,163,227.92,4545
01/04/2017,Y02849,CITY HEALTH CENTRE,489,1495.68,10478
01/04/2017,Y02890,HAWTHORN MC,316,1562.97,5075
01/05/2017,P84683,THE DOC'S SURGERY,59,178.22,7555
01/05/2017,P84018,MAULDETH MEDICAL CENTRE,50,77.15,6301
01/05/2017,P84630,THE ARCH MEDICAL PRACTICE,141,640.35,16650
01/05/2017,P84005,THE VALLANCE CENTRE,69,253.77,7430
01/05/2017,P84023,SURREY LODGE PRACTICE,82,370.09,8619
01/05/2017,P84068,CHORLTON FAMILY PRACTICE,166,559.03,14760
01/05/2017,P84035,BODEY MEDICAL CENTRE,194,481.8,17004
01/05/2017,P84072,THE ROBERT DARBISHIRE PRACTICE,265,798.52,21632
01/05/2017,P84669,CORNBROOK MEDICAL PRACTICE,147,550.43,11616
01/05/2017,P84009,AILSA CRAIG MEDICAL CENTRE,131,467.02,10185
01/05/2017,Y02520,SIMPSON MEDICAL PRACTICE,78,560.96,5884
01/05/2017,P84650,THE ALEXANDRA PRACTICE,75,382.45,5619
01/05/2017,P84639,FALLOWFIELD MEDICAL CENTRE,25,34.5,1871
01/05/2017,P84034,BARLOW MEDICAL CENTRE,196,593.44,14245
01/05/2017,P84039,THE RANGE MEDICAL CENTRE,111,392.86,8063
01/05/2017,P84064,NEW ISLINGTON MEDICAL CENTRE,72,152.19,5051
01/05/2017,P84053,ASHCROFT SURGERY,120,475.88,8101
01/05/2017,P84010,THE BORCHARDT MEDICAL CENTRE,158,555.72,10481
01/05/2017,P84017,LADYBARN GROUP PRACTICE,162,721.42,10591
01/05/2017,P84050,MOUNT ROAD SURGERY,125,648.76,7995
01/05/2017,P84652,CORKLAND ROAD MEDICAL PRACTICE,123,455.15,7661
01/05/2017,P84038,ASHVILLE SURGERY,152,790.74,9058
01/05/2017,P84027,WEST POINT MEDICAL CENTRE,123,466.09,7311
01/05/2017,P84026,DICKENSON ROAD MEDICAL CENTRE,122,449.31,6982
01/05/2017,P84623,ALEESHAN MEDICAL CENTRE,21,64.34,1183
01/05/2017,P84665,AL-SHIFA MEDICAL CENTRE,51,68.22,2855
01/05/2017,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,190,441.03,10525
01/05/2017,P84605,FERNCLOUGH SURGERY,37,226,2048
01/05/2017,P84056,PRINCESS ROAD SURGERY,88,235.1,4818
01/05/2017,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,257,561.44,14026
01/05/2017,P84070,NEWTON HEATH MEDICAL CENTRE,121,351.94,6419
01/05/2017,P84071,WILBRAHAM SURGERY,82,277.15,4348
01/05/2017,P84679,WILLOWBANK SURGERY,33,84.55,1748
01/05/2017,P84037,DR CUNNINGHAM & PARTNERS,127,554.54,6629
01/05/2017,P84631,ARTANE MEDICAL CENTRE,50,218.35,2597
01/05/2017,P84616,MANCHESTER MEDICAL,138,617.59,7136
01/05/2017,P84030,NEW COLLEGIATE MEDICAL CENTRE,269,1051.55,13688
01/05/2017,P84626,WILMSLOW ROAD SURGERY,97,321.49,4801
01/05/2017,P84042,FLORENCE HOUSE MEDICAL PRACTICE,179,580.27,8822
01/05/2017,P84689,LONGSIGHT MEDICAL PRACTICE,97,445.39,4778
01/05/2017,P84635,THE WHITSWOOD PRACTICE,77,275.8,3769
01/05/2017,P84061,BROOKLANDS MEDICAL PRACTICE,122,349.2,5923
01/05/2017,P84611,"DR CHIU, KOH AND GAN",128,337.51,6043
01/05/2017,P84022,KINGSWAY MEDICAL PRACTICE,129,337.28,6024
01/05/2017,P84684,JOLLY MEDICAL CENTRE,72,301.41,3349
01/05/2017,P84012,NORTHENDEN GROUP PRACTICE,223,736.08,10330
01/05/2017,P84043,CORNISHWAY GROUP PRACTICE,201,786.4,9043
01/05/2017,P84047,DROYLSDEN RD FAMILY PRACTICE,101,227.95,4438
01/05/2017,P84048,TREGENNA GROUP PRACTICE,149,460.22,6536
01/05/2017,P84067,HAZELDENE MEDICAL CENTRE,157,406.2,6775
01/05/2017,P84663,THE NEVILLE FAMILY CENTRE,89,308.82,3836
01/05/2017,P84074,WELLFIELD MEDICAL CENTRE,241,999.17,9999
01/05/2017,P84055,MERSEYBANK SURGERY,65,246.39,2668
01/05/2017,P84051,EASTLANDS MEDICAL CENTRE,132,596.44,5395
01/05/2017,Y02960,NEW BANK HEALTH,142,1125.91,5762
01/05/2017,P84032,DRS HANIF & BANNURU,159,381.86,6415
01/05/2017,P84672,WOODLANDS MEDICAL PRACTICE,81,198.3,3199
01/05/2017,P84016,LEVENSHULME MEDICAL PRACTICE,194,786.41,7644
01/05/2017,Y02325,CHARLESTOWN MD,96,232.75,3752
01/05/2017,P84019,VALENTINE MEDICAL CENTRE,279,1136.59,10680
01/05/2017,P84066,DAVID MEDICAL CENTRE,114,437.99,4290
01/05/2017,P84640,QUEENS MEDICAL CENTRE,75,418.3,2822
01/05/2017,P84059,LIME SQUARE MEDICAL CENTRE,164,467.4,6140
01/05/2017,P84020,PEEL HALL MEDICAL CENTRE,237,884.86,8801
01/05/2017,P84065,THE SINGH MEDICAL PRACTICE,108,461.06,3916
01/05/2017,P84682,BURNAGE HEALTHCARE PRACTICE,64,138.68,2289
01/05/2017,P84651,NORTHERN MOOR MEDICAL PRACTICE,101,323.78,3603
01/05/2017,P84645,PARK VIEW MEDICAL CENTRE,172,984.36,6101
01/05/2017,P84021,THE MAPLES MEDICAL CENTRE,238,638.97,8339
01/05/2017,P84644,PARKSIDE SURGERY,128,521.8,4477
01/05/2017,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,326,1302.38,11349
01/05/2017,P84052,WEST GORTON MEDICAL PRACTICE,190,668.06,6596
01/05/2017,P84040,CONRAN MEDICAL CENTRE,173,576.41,6003
01/05/2017,P84041,CORNERSTONE FAMILY PRACTICE,208,794.53,6807
01/05/2017,P84054,WHITLEY ROAD MEDICAL CENTRE,205,581.7,6636
01/05/2017,P84045,THE PARK MEDICAL CENTRE,158,456.21,5084
01/05/2017,P84004,FIVE OAKS FAMILIY PRACTICE,283,1141.52,9071
01/05/2017,P84024,BOWLAND MEDICAL PRACTICE,243,934.17,7728
01/05/2017,P84062,BROOKDALE SURGERY,80,286.26,2525
01/05/2017,P84014,RK MEDICAL PRACTICE,148,297.06,4548
01/05/2017,P84637,DR KHAN'S PRACTICE,88,192.56,2689
01/05/2017,Y01695,MP VICTORIA MILL,82,346.09,2460
01/05/2017,P84025,ST GEORGE'S MEDICAL CENTRE,231,669.01,6891
01/05/2017,P84028,GORTON MEDICAL CENTRE,298,822.99,8323
01/05/2017,P84029,BENCHILL MEDICAL PRACTICE,350,1368.01,9579
01/05/2017,P84049,THE AVENUE MEDICAL CENTRE,389,1485.69,10242
01/05/2017,P84033,BEACON MEDICAL CENTRE,155,678.18,3910
01/05/2017,P84690,DAM HEAD MEDICAL CENTRE,117,246.05,2753
01/05/2017,Y02849,CITY HEALTH CENTRE,543,1621.44,10574
01/05/2017,Y02890,HAWTHORN MC,347,1096.61,5077
01/06/2017,P84630,THE ARCH MEDICAL PRACTICE,99,323.35,16638
01/06/2017,P84005,THE VALLANCE CENTRE,46,78.21,7370
01/06/2017,P84683,THE DOC'S SURGERY,63,111.82,7582
01/06/2017,P84068,CHORLTON FAMILY PRACTICE,140,360.11,14819
01/06/2017,P84018,MAULDETH MEDICAL CENTRE,59,84.54,6241
01/06/2017,P84023,SURREY LODGE PRACTICE,86,291.98,8570
01/06/2017,P84631,ARTANE MEDICAL CENTRE,29,153.53,2616
01/06/2017,P84665,AL-SHIFA MEDICAL CENTRE,32,86.55,2852
01/06/2017,P84034,BARLOW MEDICAL CENTRE,162,432.1,14323
01/06/2017,P84064,NEW ISLINGTON MEDICAL CENTRE,60,190.82,5123
01/06/2017,P84047,DROYLSDEN RD FAMILY PRACTICE,52,197.99,4427
01/06/2017,P84072,THE ROBERT DARBISHIRE PRACTICE,258,961.85,21622
01/06/2017,P84669,CORNBROOK MEDICAL PRACTICE,144,389.77,11642
01/06/2017,P84050,MOUNT ROAD SURGERY,100,599.73,8004
01/06/2017,P84035,BODEY MEDICAL CENTRE,224,735.76,16981
01/06/2017,P84017,LADYBARN GROUP PRACTICE,140,553.15,10608
01/06/2017,P84053,ASHCROFT SURGERY,109,536.38,8121
01/06/2017,P84039,THE RANGE MEDICAL CENTRE,108,553.12,8020
01/06/2017,P84009,AILSA CRAIG MEDICAL CENTRE,140,779.12,10226
01/06/2017,Y02520,SIMPSON MEDICAL PRACTICE,86,711,5874
01/06/2017,P84070,NEWTON HEATH MEDICAL CENTRE,95,180.15,6425
01/06/2017,P84026,DICKENSON ROAD MEDICAL CENTRE,104,279.11,7019
01/06/2017,P84010,THE BORCHARDT MEDICAL CENTRE,157,508.86,10472
01/06/2017,P84650,THE ALEXANDRA PRACTICE,86,316.33,5628
01/06/2017,P84616,MANCHESTER MEDICAL,111,518.49,7142
01/06/2017,P84652,CORKLAND ROAD MEDICAL PRACTICE,120,367.55,7650
01/06/2017,P84038,ASHVILLE SURGERY,144,806.36,9074
01/06/2017,P84056,PRINCESS ROAD SURGERY,78,353.15,4829
01/06/2017,P84027,WEST POINT MEDICAL CENTRE,122,386.04,7308
01/06/2017,P84043,CORNISHWAY GROUP PRACTICE,155,797.81,9049
01/06/2017,P84022,KINGSWAY MEDICAL PRACTICE,104,424,6025
01/06/2017,P84684,JOLLY MEDICAL CENTRE,59,181.38,3365
01/06/2017,P84030,NEW COLLEGIATE MEDICAL CENTRE,246,865.79,13708
01/06/2017,P84042,FLORENCE HOUSE MEDICAL PRACTICE,160,656.17,8883
01/06/2017,P84672,WOODLANDS MEDICAL PRACTICE,58,195.57,3199
01/06/2017,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,192,722.66,10531
01/06/2017,P84635,THE WHITSWOOD PRACTICE,72,341.09,3826
01/06/2017,P84074,WELLFIELD MEDICAL CENTRE,189,822.12,10034
01/06/2017,P84679,WILLOWBANK SURGERY,33,112.89,1751
01/06/2017,P84012,NORTHENDEN GROUP PRACTICE,195,860.93,10303
01/06/2017,P84663,THE NEVILLE FAMILY CENTRE,73,255.9,3848
01/06/2017,P84611,"DR CHIU, KOH AND GAN",118,307.01,6075
01/06/2017,P84689,LONGSIGHT MEDICAL PRACTICE,93,344.8,4775
01/06/2017,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,274,589.51,14035
01/06/2017,P84645,PARK VIEW MEDICAL CENTRE,121,794.36,6153
01/06/2017,Y02960,NEW BANK HEALTH,113,1318.51,5744
01/06/2017,P84605,FERNCLOUGH SURGERY,42,233.98,2035
01/06/2017,P84016,LEVENSHULME MEDICAL PRACTICE,163,529.74,7682
01/06/2017,P84037,DR CUNNINGHAM & PARTNERS,140,608.36,6597
01/06/2017,P84626,WILMSLOW ROAD SURGERY,107,344.03,4823
01/06/2017,P84644,PARKSIDE SURGERY,100,425.87,4448
01/06/2017,P84640,QUEENS MEDICAL CENTRE,64,332.36,2816
01/06/2017,P84071,WILBRAHAM SURGERY,100,377.59,4359
01/06/2017,P84061,BROOKLANDS MEDICAL PRACTICE,138,407.55,5955
01/06/2017,P84052,WEST GORTON MEDICAL PRACTICE,153,586.39,6602
01/06/2017,Y02325,CHARLESTOWN MD,88,391.91,3775
01/06/2017,P84032,DRS HANIF & BANNURU,151,321.66,6429
01/06/2017,P84682,BURNAGE HEALTHCARE PRACTICE,54,128.27,2290
01/06/2017,P84051,EASTLANDS MEDICAL CENTRE,131,482.02,5398
01/06/2017,P84020,PEEL HALL MEDICAL CENTRE,215,941.27,8841
01/06/2017,P84066,DAVID MEDICAL CENTRE,107,300.07,4306
01/06/2017,P84021,THE MAPLES MEDICAL CENTRE,211,723.19,8353
01/06/2017,P84059,LIME SQUARE MEDICAL CENTRE,156,471.43,6138
01/06/2017,P84637,DR KHAN'S PRACTICE,69,202.17,2682
01/06/2017,P84651,NORTHERN MOOR MEDICAL PRACTICE,94,357.31,3649
01/06/2017,P84065,THE SINGH MEDICAL PRACTICE,101,467.5,3898
01/06/2017,P84048,TREGENNA GROUP PRACTICE,170,363.29,6549
01/06/2017,P84041,CORNERSTONE FAMILY PRACTICE,177,559.46,6797
01/06/2017,P84055,MERSEYBANK SURGERY,72,296.78,2671
01/06/2017,P84067,HAZELDENE MEDICAL CENTRE,186,572.84,6796
01/06/2017,P84045,THE PARK MEDICAL CENTRE,141,486.05,5098
01/06/2017,P84019,VALENTINE MEDICAL CENTRE,301,1344.22,10668
01/06/2017,P84623,ALEESHAN MEDICAL CENTRE,34,79.35,1187
01/06/2017,P84024,BOWLAND MEDICAL PRACTICE,227,977.88,7747
01/06/2017,P84639,FALLOWFIELD MEDICAL CENTRE,55,135.7,1862
01/06/2017,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,338,1404.3,11379
01/06/2017,P84054,WHITLEY ROAD MEDICAL CENTRE,208,581.95,6650
01/06/2017,P84004,FIVE OAKS FAMILIY PRACTICE,286,1175.12,9067
01/06/2017,P84028,GORTON MEDICAL CENTRE,265,644.31,8316
01/06/2017,P84040,CONRAN MEDICAL CENTRE,194,737.32,6051
01/06/2017,P84049,THE AVENUE MEDICAL CENTRE,340,1333.43,10231
01/06/2017,P84062,BROOKDALE SURGERY,84,270.35,2513
01/06/2017,P84029,BENCHILL MEDICAL PRACTICE,324,1713.73,9575
01/06/2017,Y01695,MP VICTORIA MILL,85,488.89,2459
01/06/2017,P84033,BEACON MEDICAL CENTRE,144,482.15,3929
01/06/2017,P84690,DAM HEAD MEDICAL CENTRE,105,176.28,2764
01/06/2017,P84014,RK MEDICAL PRACTICE,178,353.68,4552
01/06/2017,P84025,ST GEORGE'S MEDICAL CENTRE,278,808.54,6923
01/06/2017,Y02849,CITY HEALTH CENTRE,560,1691.05,10655
01/06/2017,Y02890,HAWTHORN MC,342,1631.14,5080
01/07/2017,P84018,MAULDETH MEDICAL CENTRE,26,35.63,6096
01/07/2017,Y02520,SIMPSON MEDICAL PRACTICE,34,430.07,5847
01/07/2017,P84005,THE VALLANCE CENTRE,57,178.31,7306
01/07/2017,P84630,THE ARCH MEDICAL PRACTICE,129,450.63,16496
01/07/2017,P84683,THE DOC'S SURGERY,60,125.03,7558
01/07/2017,P84023,SURREY LODGE PRACTICE,79,185.12,8551
01/07/2017,P84068,CHORLTON FAMILY PRACTICE,155,626.17,14838
01/07/2017,P84669,CORNBROOK MEDICAL PRACTICE,123,341.48,11682
01/07/2017,P84035,BODEY MEDICAL CENTRE,192,705.01,16790
01/07/2017,P84616,MANCHESTER MEDICAL,87,355.28,7157
01/07/2017,P84072,THE ROBERT DARBISHIRE PRACTICE,263,895.25,21523
01/07/2017,P84034,BARLOW MEDICAL CENTRE,183,573.98,14365
01/07/2017,P84009,AILSA CRAIG MEDICAL CENTRE,131,952.97,10230
01/07/2017,P84047,DROYLSDEN RD FAMILY PRACTICE,58,236.28,4405
01/07/2017,P84017,LADYBARN GROUP PRACTICE,146,536.08,10575
01/07/2017,P84010,THE BORCHARDT MEDICAL CENTRE,146,628.99,10460
01/07/2017,P84064,NEW ISLINGTON MEDICAL CENTRE,72,260.84,5157
01/07/2017,P84650,THE ALEXANDRA PRACTICE,82,483.43,5648
01/07/2017,P84039,THE RANGE MEDICAL CENTRE,118,453.97,7983
01/07/2017,P84050,MOUNT ROAD SURGERY,123,524.73,7994
01/07/2017,P84030,NEW COLLEGIATE MEDICAL CENTRE,218,903.23,13696
01/07/2017,P84026,DICKENSON ROAD MEDICAL CENTRE,113,297.15,7008
01/07/2017,P84053,ASHCROFT SURGERY,132,671.77,8108
01/07/2017,P84022,KINGSWAY MEDICAL PRACTICE,98,200.65,6014
01/07/2017,P84042,FLORENCE HOUSE MEDICAL PRACTICE,147,615.01,8892
01/07/2017,P84605,FERNCLOUGH SURGERY,35,177.09,2041
01/07/2017,P84639,FALLOWFIELD MEDICAL CENTRE,33,87.13,1888
01/07/2017,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,184,522.36,10463
01/07/2017,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,249,549.06,14029
01/07/2017,P84631,ARTANE MEDICAL CENTRE,47,327.42,2604
01/07/2017,P84012,NORTHENDEN GROUP PRACTICE,186,881.67,10291
01/07/2017,P84027,WEST POINT MEDICAL CENTRE,133,412.94,7309
01/07/2017,P84679,WILLOWBANK SURGERY,32,113.27,1757
01/07/2017,P84635,THE WHITSWOOD PRACTICE,70,298.39,3841
01/07/2017,P84652,CORKLAND ROAD MEDICAL PRACTICE,140,449.74,7663
01/07/2017,P84665,AL-SHIFA MEDICAL CENTRE,52,136.47,2840
01/07/2017,Y02325,CHARLESTOWN MD,72,322.14,3798
01/07/2017,P84056,PRINCESS ROAD SURGERY,93,248.22,4853
01/07/2017,P84074,WELLFIELD MEDICAL CENTRE,194,724.51,10083
01/07/2017,P84043,CORNISHWAY GROUP PRACTICE,175,718.78,9090
01/07/2017,P84038,ASHVILLE SURGERY,180,1268.14,9087
01/07/2017,P84037,DR CUNNINGHAM & PARTNERS,132,575.78,6654
01/07/2017,P84016,LEVENSHULME MEDICAL PRACTICE,155,565.85,7672
01/07/2017,P84020,PEEL HALL MEDICAL CENTRE,180,502.72,8870
01/07/2017,P84672,WOODLANDS MEDICAL PRACTICE,65,176.48,3199
01/07/2017,P84032,DRS HANIF & BANNURU,132,429.89,6419
01/07/2017,P84689,LONGSIGHT MEDICAL PRACTICE,99,392.25,4789
01/07/2017,P84051,EASTLANDS MEDICAL CENTRE,112,641.41,5404
01/07/2017,P84684,JOLLY MEDICAL CENTRE,70,240.75,3366
01/07/2017,P84611,"DR CHIU, KOH AND GAN",127,317.39,6065
01/07/2017,P84626,WILMSLOW ROAD SURGERY,101,362.46,4822
01/07/2017,P84070,NEWTON HEATH MEDICAL CENTRE,139,513.96,6475
01/07/2017,P84644,PARKSIDE SURGERY,95,357.43,4422
01/07/2017,P84645,PARK VIEW MEDICAL CENTRE,132,453.27,6137
01/07/2017,P84663,THE NEVILLE FAMILY CENTRE,83,328.36,3851
01/07/2017,P84062,BROOKDALE SURGERY,55,200.83,2523
01/07/2017,P84052,WEST GORTON MEDICAL PRACTICE,147,609.91,6619
01/07/2017,P84071,WILBRAHAM SURGERY,97,312.13,4362
01/07/2017,P84045,THE PARK MEDICAL CENTRE,116,316.68,5105
01/07/2017,P84637,DR KHAN'S PRACTICE,62,165.93,2672
01/07/2017,P84041,CORNERSTONE FAMILY PRACTICE,158,571.55,6795
01/07/2017,P84061,BROOKLANDS MEDICAL PRACTICE,140,521.54,5962
01/07/2017,P84067,HAZELDENE MEDICAL CENTRE,162,619.63,6804
01/07/2017,P84019,VALENTINE MEDICAL CENTRE,256,1087.03,10697
01/07/2017,P84059,LIME SQUARE MEDICAL CENTRE,150,530.64,6140
01/07/2017,P84651,NORTHERN MOOR MEDICAL PRACTICE,91,305.94,3683
01/07/2017,P84640,QUEENS MEDICAL CENTRE,70,259.88,2815
01/07/2017,P84066,DAVID MEDICAL CENTRE,107,280.52,4296
01/07/2017,Y02960,NEW BANK HEALTH,145,919.38,5707
01/07/2017,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,291,1140.52,11413
01/07/2017,P84065,THE SINGH MEDICAL PRACTICE,101,603.05,3900
01/07/2017,P84021,THE MAPLES MEDICAL CENTRE,218,920.19,8352
01/07/2017,P84048,TREGENNA GROUP PRACTICE,173,418.16,6536
01/07/2017,P84024,BOWLAND MEDICAL PRACTICE,215,716.05,7771
01/07/2017,P84054,WHITLEY ROAD MEDICAL CENTRE,188,382.37,6648
01/07/2017,P84682,BURNAGE HEALTHCARE PRACTICE,65,155.31,2292
01/07/2017,Y01695,MP VICTORIA MILL,70,192.32,2463
01/07/2017,P84623,ALEESHAN MEDICAL CENTRE,34,54.43,1178
01/07/2017,P84055,MERSEYBANK SURGERY,78,320.84,2679
